T: 71493 ID: 5CC, Data: 33 D5 00 00 02 FF FF 00 
T: 71493 ID: 5CC, Data: 30 5B 5F 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 116, Data: CD 0C 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5E9, Data: 00 5B 01 00 00 00 00 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 391, Data: 00 68 2A 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4D 1B 
T: 71493 ID: 395, Data: 04 04 40 02 FE FE 74 2C 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 30 5C 00 
T: 71493 ID: 5CC, Data: 3C 5E 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5E9, Data: 00 5C 01 00 00 00 00 00 
T: 71493 ID: 395, Data: 04 09 40 02 FE FE 74 2C 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5E9, Data: 00 5A 01 00 00 00 00 00 
T: 71493 ID: 395, Data: 04 0C 40 02 FE FE 74 2C 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6B0, Data: EE 01 80 02 80 50 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 CD 1B 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 101, Data: 33 00 7D 02 82 23 00 00 
T: 71493 ID: 5E9, Data: 00 5B 01 00 00 00 00 00 
T: 71493 ID: 5CC, Data: 30 5D 03 
T: 71493 ID: 5CC, Data: 32 0D 10 
T: 71493 ID: 101, Data: 20 07 7D 02 82 23 00 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 391, Data: 00 68 2A 00 00 27 00 02 
T: 71493 ID: 5CC, Data: 33 D7 B0 1E 04 00 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 5CC, Data: 33 4E 04 04 80 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4D 1C 
T: 71493 ID: 640, Data: E0 8B 64 99 7E A0 19 00 
T: 71493 ID: 6C0, Data: 14 00 08 01 01 00 00 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 30 5E 00 00 00 00 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 640, Data: E0 8B 64 99 7E A0 19 00 
T: 71493 ID: 5CC, Data: 90 07 3C 96 10 26 13 0D 
T: 71493 ID: 5A0, Data: 0A 1F 81 20 78 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 485, Data: 0B 0D D0 11 B1 56 21 5B 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 CD 1C 
T: 71493 ID: 5A0, Data: 0A 20 81 20 78 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 30 5F 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 395, Data: 04 07 40 02 FE FE 74 2C 
T: 71493 ID: 5A0, Data: 0A 1F 81 20 78 
T: 71493 ID: 101, Data: 0B 0F 7D 02 82 24 00 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4D 1D 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: A0 12 33 D9 80 00 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: E1 A4 01 00 00 9A 01 00 
T: 71493 ID: 5CC, Data: 44 51 13 26 3B 
T: 71493 ID: 5A0, Data: 0A 1D 81 20 78 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 5E9, Data: 00 5A 01 00 00 00 00 00 
T: 71493 ID: 395, Data: 04 03 40 02 FE FE 74 2C 
T: 71493 ID: 5A0, Data: 0A 1E 81 20 78 
T: 71493 ID: 184, Data: 8E 06 00 00 00 00 06 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6B0, Data: EE 01 80 02 80 4F 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 CD 1D 
T: 71493 ID: 670, Data: 23 00 00 00 05 01 00 88 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 5CC, Data: 30 65 00 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 5E1, Data: 93 2A 00 60 FE 00 00 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5CC, Data: F1 A6 00 00 00 40 01 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5A0, Data: 0A 1E 81 20 78 
T: 71493 ID: 395, Data: 04 0C 40 02 FE FE 74 2C 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 395, Data: 04 0D 40 02 FE FE 74 2C 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6B0, Data: EE 01 80 02 80 4F 
T: 71493 ID: 395, Data: 04 0F 40 02 FE FE 74 2C 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4F 00 
T: 71493 ID: 670, Data: 23 00 00 00 05 01 00 88 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5CC, Data: 33 DB 02 00 06 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6B0, Data: EE 01 80 02 80 4F 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 485, Data: 0B 0D D0 11 B5 56 21 5B 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 395, Data: 04 07 40 02 FE FE 74 2C 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 395, Data: 04 09 40 02 FE FE 74 2C 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 CF 00 
T: 71493 ID: 116, Data: 72 08 00 00 00 80 00 FF 
T: 71493 ID: 395, Data: 04 0B 40 02 FE FE 74 2C 
T: 71493 ID: 5CC, Data: 33 DD FF 02 FF 02 
T: 71493 ID: 5CC, Data: 3C 6F 00 00 00 02 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5E9, Data: 00 5C 01 00 00 00 00 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 670, Data: 23 00 00 00 05 01 00 88 
T: 71493 ID: 395, Data: 04 0F 40 02 FE FE 74 2C 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 485, Data: 0B 0D D0 11 B6 56 21 5B 
T: 71493 ID: 101, Data: 66 0D 7D 02 82 11 00 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 485, Data: 0B 0D D0 11 B6 56 21 5B 
T: 71493 ID: 5CC, Data: 80 04 3A 14 00 00 00 00 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4F 01 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 670, Data: 23 00 00 00 05 01 00 88 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 485, Data: 0B 0D D0 11 B6 56 21 5B 
T: 71493 ID: 5CC, Data: 30 D1 1E 00 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 647, Data: A5 FD FF 7F 00 00 00 C2 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 6B7, Data: 78 69 70 96 00 3E 00 8B 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 CF 01 
T: 71493 ID: 116, Data: CD 0C 00 00 00 80 00 FF 
T: 71493 ID: 650, Data: 00 C1 43 00 00 00 00 00 
T: 71493 ID: 5A0, Data: 0A 20 81 20 78 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 395, Data: 04 07 40 02 FE FE 74 2C 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4F 02 
T: 71493 ID: 5CC, Data: 33 FA F8 02 00 01 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 41 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 395, Data: 04 0C 40 02 FE FE 74 2C 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6B0, Data: EE 01 80 02 80 4F 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 CF 02 
T: 71493 ID: 5A0, Data: 0A 20 81 20 78 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 395, Data: 04 03 40 02 FE FE 74 2C 
T: 71493 ID: 5CC, Data: 33 C2 03 00 0F 00 06 04 
T: 71493 ID: 5A0, Data: 0A 1E 81 20 78 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 5CC, Data: 32 9F 00 00 FF FF FF FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 395, Data: 04 09 40 02 FE FE 74 2C 
T: 71493 ID: 184, Data: FB 0D 00 00 00 00 06 00 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6B6, Data: 63 12 0D 13 27 06 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4F 03 
T: 71493 ID: 640, Data: E0 8B 64 99 7E A0 19 00 
T: 71493 ID: 6C0, Data: 14 00 08 01 01 00 00 00 
T: 71493 ID: 116, Data: EB 02 00 00 00 80 00 FF 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 391, Data: 00 68 2A 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 485, Data: 0B 0D D0 11 BB 56 21 5B 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6B0, Data: EE 01 80 02 80 4F 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 6B7, Data: 78 69 B0 96 00 3E 00 8B 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 CF 03 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5CC, Data: 33 C4 0A 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 101, Data: E6 04 7D 02 82 10 00 00 
T: 71493 ID: 5CC, Data: 44 51 13 27 08 
T: 71493 ID: 5A0, Data: 0A 1D 81 20 78 
T: 71493 ID: 5E9, Data: 00 5C 01 00 00 00 00 00 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4F 04 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5CC, Data: 33 CD 10 
T: 71493 ID: 5CC, Data: C0 02 00 00 62 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 395, Data: 04 05 40 02 FE FE 74 2C 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 485, Data: 0B 0D D0 11 BD 56 21 5B 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 CF 04 
T: 71493 ID: 391, Data: 00 68 2A 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 650, Data: 00 C1 43 00 00 00 00 00 
T: 71493 ID: 5CC, Data: 30 4F 00 
T: 71493 ID: 6B0, Data: EE 01 80 02 80 4F 
T: 71493 ID: 6C0, Data: 14 00 08 01 01 00 00 00 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 670, Data: 23 00 00 00 05 01 00 88 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 101, Data: DF 0D 7E 02 82 15 00 00 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4F 05 
T: 71493 ID: 395, Data: 04 04 40 02 FE FE 74 2C 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5E9, Data: 00 5B 01 00 00 00 00 00 
T: 71493 ID: 395, Data: 04 05 40 02 FE FE 74 2C 
T: 71493 ID: 391, Data: 00 68 2A 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 101, Data: 11 06 7D 02 82 15 00 00 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 391, Data: 00 68 2A 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5CC, Data: C5 00 00 
T: 71493 ID: 101, Data: D7 05 7D 02 82 26 00 00 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 101, Data: AB 0C 7E 02 82 21 00 00 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 CF 05 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 116, Data: CD 0C 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 391, Data: 00 68 2A 00 00 27 00 02 
T: 71493 ID: 6C0, Data: 14 00 08 01 01 00 00 00 
T: 71493 ID: 116, Data: 23 00 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 101, Data: 39 09 7D 02 82 26 00 00 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 101, Data: 3E 06 7D 02 82 24 00 00 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4F 06 
T: 71493 ID: 116, Data: 05 0E 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 5A0, Data: 0A 1E 81 20 78 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6B0, Data: EE 01 80 02 80 4F 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 485, Data: 0B 0D D0 11 C1 56 21 5B 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 101, Data: 62 08 7D 02 82 23 00 00 
T: 71493 ID: 101, Data: B2 0A 7D 01 82 19 00 00 
T: 71493 ID: 5CC, Data: 3A 37 00 00 FF FF 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 CF 06 
T: 71493 ID: 670, Data: 23 00 00 00 05 01 00 88 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 485, Data: 0B 0D D0 11 C2 56 21 5B 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 101, Data: 95 0A 7D 02 82 26 00 00 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4F 07 
T: 71493 ID: 670, Data: 23 00 00 00 05 01 00 88 
T: 71493 ID: 116, Data: EB 02 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 395, Data: 04 0D 40 02 FE FE 74 2C 
T: 71493 ID: 101, Data: D7 08 7D 02 82 22 00 00 
T: 71493 ID: 5CC, Data: 80 08 30 83 38 05 00 18 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 395, Data: 04 0F 40 02 FE FE 74 2C 
T: 71493 ID: 6C0, Data: 14 00 08 01 01 00 00 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5E9, Data: 00 5C 01 00 00 00 00 00 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5E9, Data: 00 5B 01 00 00 00 00 00 
T: 71493 ID: 184, Data: 8E 06 00 00 00 00 06 00 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6B0, Data: EE 01 80 02 80 4F 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 101, Data: C3 05 7D 02 82 1F 00 00 
T: 71493 ID: 116, Data: 9C 04 00 00 00 80 00 FF 
T: 71493 ID: 5CC, Data: 30 5B 5F 00 
T: 71493 ID: 6C0, Data: 14 00 08 01 01 00 00 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 640, Data: E0 8B 64 99 7E A0 19 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5A0, Data: 0A 1E 81 20 78 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 485, Data: 0B 0D D0 11 C4 56 21 5B 
T: 71493 ID: 101, Data: 39 09 7D 02 82 26 00 00 
T: 71493 ID: 101, Data: FA 0C 7D 01 82 1C 00 00 
T: 71493 ID: 116, Data: CD 0C 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 101, Data: 09 0E 7D 01 82 14 00 00 
T: 71493 ID: 640, Data: E0 8B 64 99 7E A0 19 00 
T: 71493 ID: 6C0, Data: 14 00 08 01 01 00 00 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 5E9, Data: 00 5B 01 00 00 00 00 00 
T: 71493 ID: 5CC, Data: 30 5C 00 
T: 71493 ID: 395, Data: 04 02 40 02 FE FE 74 2C 
T: 71493 ID: 116, Data: 23 00 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5CC, Data: D1 61 00 00 00 C8 00 00 
T: 71493 ID: 391, Data: 00 68 2A 00 00 27 00 02 
T: 71493 ID: 5CC, Data: 32 92 FF FF FF FF EE EE 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 485, Data: 0B 0D D0 11 C5 56 21 5B 
T: 71493 ID: 670, Data: 23 00 00 00 05 01 00 88 
T: 71493 ID: 116, Data: 9C 04 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 101, Data: 8B 06 7D 02 82 25 00 00 
T: 71493 ID: 101, Data: 19 0B 7E 02 82 19 00 00 
T: 71493 ID: 101, Data: B2 0F 7E 02 82 20 00 00 
T: 71493 ID: 116, Data: 05 0E 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6B6, Data: 63 12 0D 13 27 11 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 CF 08 
T: 71493 ID: 116, Data: 72 08 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 391, Data: 00 68 2A 00 00 27 00 02 
T: 71493 ID: 5CC, Data: 30 D1 1E 00 
T: 71493 ID: 5CC, Data: A0 12 33 D9 80 00 00 FF 
T: 71493 ID: 116, Data: EB 02 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5CC, Data: E1 A4 01 00 00 9A 01 00 
T: 71493 ID: 116, Data: CD 0C 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 101, Data: 1C 00 7D 02 82 12 00 00 
T: 71493 ID: 101, Data: DA 03 7D 02 82 21 00 00 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 391, Data: 00 68 29 00 00 27 00 02 
T: 71493 ID: 116, Data: 23 00 00 00 00 80 00 FF 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 6B2, Data: 06 78 69 20 B1 36 4F 09 
T: 71493 ID: 484, Data: 38 88 F0 81 12 41 D0 76 
T: 71493 ID: 5F2, Data: E3 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 650, Data: 00 C1 43 00 00 00 00 00 
T: 71493 ID: 5CC, Data: 30 5E 00 00 00 00 00 
T: 71493 ID: 5CC, Data: 32 19 64 01 
T: 71493 ID: 5CC, Data: F1 A6 00 00 00 40 01 00 
T: 71493 ID: 6C0, Data: 4B 00 08 01 11 00 00 03 
T: 71493 ID: 395, Data: 04 07 40 02 FE FE 74 2C 
T: 71493 ID: 6B0, Data: EE 01 80 02 80 4F 
T: 71493 ID: 116, Data: 05 0E 00 00 00 80 00 FF 
